id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,dichTen
9160,Men,Apparel,Bottomwear,Jeans,Grey,Fall,2011.0,Casual,Locomotive Men Cal Grey Jeans,Quần jeans nam Locomotive Cal Grey
12828,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,Quần jeans nam Spykar màu xanh nhạt đã qua xử lý
51482,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,Quần jean nam Denizen màu xanh dương
16800,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Highlander Men Solid Black Trouser,Quần dài nam Highlander màu đen trơn
16071,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Solid Beige Trouser,Quần dài nam Highlander màu be trơn
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers Men Beige Trousers,Quần dài màu be hiệu Scullers dành cho nam.
26817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Arrow Men Navy Blue Trousers,Quần dài màu xanh hải quân Arrow dành cho nam
31570,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,Quần tây nam sọc đen hiệu Mark Taylor
16020,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Turtle Solid Men Grey Trouser,Quần tây nam màu xám trơn hiệu Turtle
48392,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Trousers,Quần dài màu xanh hải quân dành cho nam của French Connection
48391,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,French Connection Men Grey Trousers,Quần tây nam màu xám hiệu French Connection
43912,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Femella Women Black Trousers,Quần dài đen nữ Femella
8835,Men,Apparel,Bottomwear,Trousers,Green,Summer,2011.0,Formal,Scullers Men Scul Green Trousers,Quần dài màu xanh lá cây dành cho nam của đội Scullers.
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Peter England Men Stripes Charcoal Trouser,Quần tây nam Peter England kẻ sọc màu than chì
39752,Boys,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Gini Jony Boys Khaki Trousers,Quần kaki bé trai Gini Jony
57824,Women,Apparel,Bottomwear,Trousers,Green,Fall,2012.0,Casual,United Colors of Benetton Green Trouser,Quần dài màu xanh lá cây của United Colors of Benetton
15122,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Arrow Men  Autoflex Brown Trousers,Quần dài nam Arrow Autoflex màu nâu
13288,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Gini and Jony Kids Solid Beige Trousers,Quần dài màu be trơn dành cho trẻ em hiệu Gini and Jony
26835,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Highlander Men Brown Trousers,Quần dài màu nâu dành cho nam giới Highlander
26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Dark Grey Trousers,Quần dài màu xám đậm dành cho nam của John Miller
27183,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Striped Charcoal Trousers,Quần tây nam sọc than chì hiệu Mark Taylor
13855,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Formal,Indigo Nation Men Solid Blue Trousers,Quần dài nam màu xanh dương trơn hiệu Indigo Nation
26384,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Turtle Men Black Trousers,Quần tây đen nam hiệu Turtle
31562,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,Quần tây nam sọc đen hiệu Mark Taylor
54225,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Highlander Men Khaki Chinos,Quần kaki nam Highlander
14714,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Genesis Men Solid Navy Blue Trousers,Quần dài nam Genesis màu xanh hải quân trơn
31425,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Trousers,Quần dài màu xám dành cho nam giới Highlander
31434,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Trousers,Quần dài màu xám dành cho nam giới Highlander
16382,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011.0,Formal,Peter England Men Solid Grey Trouser,Quần dài nam màu xám trơn hiệu Peter England
27919,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Scullers For Her Light Brown Trousers,Quần dài màu nâu nhạt dành cho nữ của Scullers
26822,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Highlander Men Olive Trousers,Quần dài màu ô liu dành cho nam giới Highlander
27928,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers For Her Beige Trouser,Quần tây màu be hiệu Scullers dành cho nữ
39795,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Peter England Men Black Formal Trousers,Quần tây nam màu đen kiểu dáng trang trọng hiệu Peter England
16613,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Trouser,Quần tây nam Genesis kẻ sọc màu xám
11324,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Smart Casual,United Colors of Benetton Men Black and Brown Checked Trousers,Quần tây nam kẻ caro đen nâu hiệu United Colors of Benetton
8904,Men,Apparel,Bottomwear,Trousers,White,Fall,2011.0,Formal,Indigo Nation Men ID Solid White Trousers,Quần dài nam màu trắng trơn Indigo Nation ID
54896,Boys,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Do u speak green Boys Olive Trousers,Bạn có nói tiếng Anh không? Quần Olive dành cho nam
15749,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Highlander Men Solid Navy Blue Trousers,Quần dài nam Highlander màu xanh hải quân trơn
16614,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Genesis Men Stripes Brown Trouser,Quần dài nam Genesis kẻ sọc màu nâu
12674,Men,Apparel,Bottomwear,Trousers,Olive,Fall,2011.0,Casual,Probase Men Solid Olive Cargos,Probase Men Solid Olive Cargos
11312,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Scullers Men Rugged Chinos Beige Trousers,"Quần chinos nam Scullers màu be, chất liệu bền chắc."
23072,Men,Apparel,Bottomwear,Trousers,Navy Blue,Winter,2014.0,Formal,Arrow Men Navy Blue Solid Trousers,Quần dài nam Arrow màu xanh hải quân trơn
39792,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Peter England Men Brown Trousers,Quần dài màu nâu dành cho nam của Peter England
15687,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Classic Chinos Beige Trousers,Quần Chinos cổ điển màu be dành cho nam hiệu Highlander.
27922,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,Scullers Women Olive Trousers,Quần dài màu ô liu hiệu Scullers dành cho nữ.
29777,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Basics Men Black Trousers,Quần tây đen cơ bản dành cho nam
16060,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Highlander Men Solid Beige Trouser,Quần dài nam Highlander màu be trơn
39797,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Peter England Men Black Formal Trousers,Quần tây nam màu đen kiểu dáng trang trọng hiệu Peter England
42251,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,John Players Men Grey Trousers,Quần dài màu xám dành cho nam của John Players
16380,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Peter England Men Stripes Dark Brown Trouser,Quần dài nam Peter England kẻ sọc màu nâu đậm
14699,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Basics Men Black Trousers,Quần tây đen cơ bản dành cho nam
27916,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Grey Trousers,Scullers For Her Grey Trousers
12285,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trousers,Quần dài nam Genesis màu đen trơn
21598,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Arrow Men Solid Black Trousers,Quần dài nam màu đen trơn hiệu Arrow
44289,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Formal,Indian Terrain Men Beige Trousers,Quần dài màu be hiệu Indian Terrain dành cho nam.
31564,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2012.0,Formal,Mark Taylor Men Striped Charcoal Trousers,Quần tây nam sọc than chì hiệu Mark Taylor
31439,Men,Apparel,Bottomwear,Trousers,Olive,Summer,2012.0,Casual,HIghlander Men Olive Trousers,Quần dài màu ô liu dành cho nam giới vùng cao
30921,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Harem Pants,Quần Harem màu xanh dương dành cho nữ của Fabindia
43522,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,French Connection Women Navy Trouser,Quần dài nữ màu xanh hải quân hiệu French Connection
31474,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Black Coffee  Brown Formal Trousers,"Cà phê đen, quần tây màu nâu, trang trọng"
18198,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Casual,Highlander Men Solid Blue Trouser,Quần dài nam Highlander màu xanh dương trơn
8846,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2011.0,Casual,Scullers Men Scul Cream Trousers,Quần dài Scullers Men Scul Cream
11264,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Indigo Nation Men TR Yarn Dyed Grey Trousers,Quần dài nam Indigo Nation TR màu xám nhuộm sợi.
30637,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Sports,Nike Women Printed Tempo Red Shorts,Quần short nữ Nike Tempo in họa tiết màu đỏ.
13303,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Gini and Jony Kids Boys Solid Beige Shorts,Quần short màu be trơn dành cho bé trai hiệu Gini and Jony Kids.
46390,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Cargo Shorts,Quần đùi cargo nam màu xanh dương hiệu ADIDAS
25039,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men T90 Black Shorts,Quần short nam Nike T90 màu đen
32588,Women,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Only Women Brown Shorts,Quần short màu nâu dành riêng cho nữ
39080,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Arrow Sport Men Brown Cargo Shorts,Quần đùi cargo nam màu nâu hiệu Arrow Sport
33146,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts,Quần short xanh dương của Gini và Jony dành cho bé trai
39758,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Gini Jony Boys Brown Shorts,Quần short màu nâu Gini Jony dành cho bé trai
32587,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Only  Women Black Shorts,Quần short đen dành riêng cho nữ
38502,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Shorts,Quần short dệt màu xanh hải quân dành cho bé gái Gini và Jony
32590,Women,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,ONLY Women Brown Shorts,Quần short màu nâu dành riêng cho nữ.
4952,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Gini and Jony Boy's Kimon Black Bermuda Infant Kidswear,Bộ đồ trẻ em sơ sinh Kimon Black Bermuda của Gini và Jony Boy.
30596,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Men Woven Blue Shorts,Quần short nam Nike màu xanh dệt kim
37581,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Madagascar 3 Girls Light Green Shorts,Quần short màu xanh lá nhạt cho bé gái trong phim Madagascar 3
34249,Men,Apparel,Bottomwear,Shorts,Black,Winter,2013.0,Casual,Proline Black Lounge Shorts S11-BK/SGML,Quần short mặc nhà màu đen Proline S11-BK/SGML
9685,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,ADIDAS Men Cress 3s3 4 Pan White Capris,Quần lửng nam Adidas Cress 3s3 4 Pan màu trắng
26985,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2012.0,Casual,Jealous 21 Women Pink Shorts,Quần short hồng Jealous 21 dành cho nữ
5002,Women,Apparel,Bottomwear,Shorts,Pink,Summer,2011.0,Casual,Gini and Jony Girl's Jolene Pink Kidswear,Bộ đồ trẻ em Jolene màu hồng của Gini và Jony Girl
33145,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts,Quần short xanh dương của Gini và Jony dành cho bé trai
28503,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Tempo 2 in 1 Grey Shorts,Quần short nam Nike Tempo 2 trong 1 màu xám
48460,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,French Connection Men Green & White Check Cargo Shorts,Quần short cargo nam kẻ caro xanh trắng hiệu French Connection
40082,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2014.0,Casual,ADIDAS Men Navy Blue Short,Quần short nam ADIDAS màu xanh hải quân
4797,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,ADIDAS Men's Ess Dark Iron Brown Short,Quần short nam ADIDAS Ess màu nâu sắt đậm
19420,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Quiksilver Men Ocean Walk Reversible Blue Shorts,"Quần short nam Quiksilver Ocean Walk màu xanh dương, có thể đảo mặt."
5454,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's Basic Woven Med Black Short,Quần short nam Nike Basic Woven màu đen cỡ trung bình
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011.0,Sports,Nike Women Solid Pink Shorts,Quần short nữ Nike màu hồng trơn
30599,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Sports,Nike Men Hustle Reversible Red Shorts,"Quần short nam Nike Hustle màu đỏ, có thể đảo mặt."
42122,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue Shorts,Quần short nam màu xanh hải quân ADIDAS
31116,Boys,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Gini and Jony Boys Grey Shorts,Quần short màu xám dành cho bé trai của Gini và Jony
15335,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Sports,Nike Men Solid Navy Blue Shorts,Quần short nam Nike màu xanh hải quân trơn
43044,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2012.0,Casual,Nike Men Charcoal Grey Shorts,Quần short nam Nike màu xám than
15609,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Nike Men Trainng Grey Shorts,Quần short tập luyện màu xám Nike dành cho nam
5788,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Jealous 21 Women's Checkered Pink White Short,Quần short kẻ caro hồng trắng hiệu Jealous 21 dành cho nữ
52520,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Pepe Jeans Men Cream Cargo Shorts,Quần short cargo màu kem hiệu Pepe Jeans dành cho nam.
16803,Girls,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,ANT Kids Girls Solid Beige Short,Quần short màu be trơn dành cho bé gái ANT Kids
53737,Men,Apparel,Bottomwear,Shorts,Olive,Summer,2012.0,Casual,ADIDAS Men Olive Shorts,Quần short nam ADIDAS màu ô liu
46387,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,ADIDAS Men Black Shorts,Quần short nam màu đen ADIDAS
38569,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,2013.0,Casual,Nike Men Navy Blue Shorts,Quần short nam Nike màu xanh hải quân
32446,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,ADIDAS Men Black 3/4 Length Pants,Quần lửng 3/4 màu đen dành cho nam hiệu ADIDAS
32589,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Only  Women Black Shorts,Quần short đen dành riêng cho nữ
40085,Men,Apparel,Bottomwear,Shorts,White,Winter,2014.0,Casual,ADIDAS Men White Chelsea Shorts,Quần short Chelsea màu trắng dành cho nam của ADIDAS
1982,Women,Apparel,Bottomwear,Shorts,Purple,Fall,2010.0,Casual,Puma Women's Island Shorts Purple,Quần short nữ Puma Island màu tím
9348,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,Puma Men Bermudas Navy Blue Shorts,Quần đùi Bermuda nam Puma màu xanh hải quân
7895,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011.0,Casual,Proline Men Olive Green Checked Shorts,Quần short nam Proline màu xanh ô liu kẻ caro
37580,Girls,Apparel,Bottomwear,Shorts,Pink,Winter,2012.0,Casual,Madagascar 3 Girls Pink Shorts,Quần short hồng cho bé gái trong phim Madagascar 3
39756,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Gini Jony Boys White Shorts,Quần short trắng Gini Jony dành cho bé trai
51377,Men,Apparel,Bottomwear,Shorts,Khaki,Summer,2012.0,Casual,Myntra Men Khaki Shorts,Quần short kaki nam Myntra
14939,Men,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,Status Quo Men Solid Beige Shorts,Quần short nam màu be trơn hiệu Status Quo
52529,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Casual,Pepe Jeans Men Grey 3/4 Length Pants,Quần lửng 3/4 màu xám hiệu Pepe Jeans dành cho nam.
28627,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Longer Knit Black Shorts,Quần short nam Nike dài màu đen dệt kim
34250,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2013.0,Sports,Proline Charcoal Grey Shorts,Quần short Proline màu xám than
53776,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Puma Men Green Shorts,Quần short nam Puma màu xanh lá cây
27628,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Scullers Men Check Navy Blue Shorts,Quần short nam kẻ caro màu xanh hải quân hiệu Scullers.
24264,Men,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Quiksilver Men Ocean Walk Reversible Green Shorts,"Quần short nam Quiksilver Ocean Walk màu xanh lá cây, có thể đảo mặt."
9950,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,ADIDAS Men M Rsp Black Shorts,Quần short nam Adidas màu đen size M (giá bán lẻ đề xuất)
38575,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Men Breakline Black Track Pants,Quần thể thao Nike Breakline màu đen dành cho nam
18869,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Puma Women Black Core Track Pants,Quần thể thao nữ Puma màu đen Core
29020,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2013.0,Sports,ADIDAS Men Grey Track Pants,Quần thể thao nam màu xám ADIDAS
14392,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Puma Ess Sweat Pants Track Pant,Quần thể thao Puma Ess
7887,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Proline Men Blue Track Pants,Quần thể thao nam Proline màu xanh dương
4774,Women,Apparel,Bottomwear,Track Pants,Pink,Summer,2011.0,Sports,ADIDAS Women 3S Pink Track Pants,Quần thể thao nữ ADIDAS 3S màu hồng
5027,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,ADIDAS Men's Long Black Capris,Quần lửng dài màu đen dành cho nam của ADIDAS
1604,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Track Pants Women Blue,Quần thể thao Reebok nữ màu xanh dương
44917,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2012.0,Casual,Puma Men Blue Track Pants,Quần thể thao nam Puma màu xanh dương
30605,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,Nike Men Classic Jersey Grey Track Pants,Quần thể thao Nike Classic Jersey màu xám dành cho nam
34203,Men,Apparel,Bottomwear,Track Pants,Charcoal,Winter,2013.0,Casual,Proline Men Charcoal Grey Track Pants,Quần thể thao nam Proline màu xám than
2118,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Men's Foamy Striped Track Pants,Quần thể thao nam Adidas Foamy kẻ sọc
43081,Women,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2012.0,Casual,Nike Women Navy Blue Track Pant,Quần thể thao nữ Nike màu xanh hải quân
25033,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011.0,Sports,Nike Men Grey Track Pant,Quần thể thao nam Nike màu xám
7126,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Urban Yoga Women Bottom Grey Track Pant,Quần thể thao nữ Urban Yoga màu xám
17993,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2009.0,Sports,Puma Women Essential Skinny Grey Track Pant,Quần thể thao nữ Puma Essential Skinny màu xám
30616,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Women Black Track Pants,Quần thể thao nữ màu đen Nike
44630,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012.0,Sports,Nike Men Charcoal Track Pants,Quần thể thao Nike màu than chì dành cho nam
2114,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Sports,ADIDAS Women Essential Black Candy Pants,Quần nữ Adidas Essential màu đen Candy
8763,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Women's Jersey Grey Track Pant,Quần thể thao nữ Puma màu xám Jersey
26260,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Proline Men Grey Track Pants,Quần thể thao nam màu xám Proline
